#{"t_start": 1765983727.382072, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
-0.038838241640359435,1,253.239316,-0.038838241640359435,nan,nan,[1768.23307359 1046.58529868 2159.59671187],nan,[4976.34781014],[90.63495803 60.03743815 62.49586987],[90.63495803 60.03743815 62.49586987],[90.9760921 60.9760921 62.2260921],[ 0.34113407 30.93865395 28.48022223],[ 0.34113407 30.93865395 28.48022223],[ 0.   30.   28.75],90.97609209810618,10.0,0.06084970832795028
-0.028202712886082067,1,253.239606,-0.028202712886082067,nan,nan,[2182.31799699 1669.71619062 2273.9461478 ],nan,[6127.70851545],[94.22827239 70.48918243 69.32452197],[94.22827239 70.48918243 69.32452197],[94.72830291 70.97830291 69.72830291],[ 0.50003052 24.23912048 25.40378094],[ 0.50003052 24.23912048 25.40378094],[ 0.   23.75 25.  ],94.7283029088564,10.0,0.04499819967375847
-0.03166196649350223,1,253.239889,-0.03166196649350223,nan,nan,[1624.97114762 1000.68540794 2159.26654477],nan,[4786.43858091],[89.99406704 60.91928372 61.81751141],[89.99406704 60.91928372 61.81751141],[90.30612835 61.55612835 61.55612835],[ 0.31206131 29.38684464 28.48861694],[ 0.31206131 29.38684464 28.48861694],[ 0.   28.75 28.75],90.30612835175836,10.0,0.0646091965513142
-0.07156391162509503,1,253.24017,-0.07156391162509503,nan,nan,[2206.32127601 1846.08040732 2250.63234195],nan,[6307.54795333],[94.79812343 73.73168666 69.29704387],[94.79812343 73.73168666 69.29704387],[95.3579684 74.1079684 70.3579684],[ 0.55984497 21.62628174 26.06092453],[ 0.55984497 21.62628174 26.06092453],[ 0.   21.25 25.  ],95.3579683998434,10.0,0.03442826968991984
-0.0012500906155826937,1,253.240453,-0.0012500906155826937,nan,nan,[1972.05957735 1334.51057737 2242.06088842],nan,[5548.70040691],[92.3143383  65.9509798  66.48613414],[92.3143383  65.9509798  66.48613414],[92.78448066 66.53448066 66.53448066],[ 0.47014236 26.83350086 26.29834652],[ 0.47014236 26.83350086 26.29834652],[ 0.   26.25 26.25],92.78448066414144,10.0,0.05304374497399107
-0.0019056349405101435,1,253.240744,-0.0019056349405101435,nan,nan,[2060.2315327  1594.95940653 2307.70369694],nan,[5963.00826933],[93.94131669 70.61464318 69.74520454],[93.94131669 70.61464318 69.74520454],[94.1657544 70.4157544 69.1657544],[ 0.22443771 23.55111122 24.42054987],[ 0.22443771 23.55111122 24.42054987],[ 0.   23.75 25.  ],94.1657544049708,10.0,0.07402280344021935
0.000855450476675939,1,253.241022,0.000855450476675939,nan,nan,[2064.0279229  1600.15706104 2308.24318018],nan,[5972.37707339],[93.97823292 70.65680223 69.79403454],[93.97823292 70.65680223 69.79403454],[94.19854599 70.44854599 69.19854599],[ 0.22031307 23.54174376 24.40451145],[ 0.22031307 23.54174376 24.40451145],[ 0.   23.75 25.  ],94.19854598762142,10.0,0.07446674599045176
-0.00012085762576435797,1,253.489628,-0.00012085762576435797,nan,nan,[1921.40997738 1220.65064378 2177.86339174],nan,[5319.93044243],[91.49039048 63.41351289 64.03342503],[91.49039048 63.41351289 64.03342503],[92.04521912 64.54521912 64.54521912],[ 0.55482864 28.63170624 28.01179409],[ 0.55482864 28.63170624 28.01179409],[ 0.  27.5 27.5],92.04521912441231,10.0,0.04117645743230801
-0.0064311129424247495,1,253.490058,-0.0064311129424247495,nan,nan,[1565.91390232 1025.21769984 2162.33446768],nan,[4753.77179028],[89.83542697 62.3004748  61.69266001],[89.83542697 62.3004748  61.69266001],[90.1031758 62.6031758 61.3531758],[ 0.26774883 27.802701   28.41051579],[ 0.26774883 27.802701   28.41051579],[ 0.   27.5  28.75],90.10317579983112,10.0,0.07059849767508128
-0.03028540109867623,1,253.490355,-0.03028540109867623,nan,nan,[1966.04828538 1271.21035185 2182.68739551],nan,[5421.5879824],[91.83865593 63.82639931 64.47986649],[91.83865593 63.82639931 64.47986649],[92.36661957 64.86661957 64.86661957],[ 0.52796364 28.54022026 27.88675308],[ 0.52796364 28.54022026 27.88675308],[ 0.  27.5 27.5],92.36661957233957,10.0,0.04436280860272588
-0.08482787209333885,1,253.490647,-0.08482787209333885,nan,nan,[1793.4315058  1000.54958979 2083.047158  ],nan,[4881.16884526],[90.23167968 57.79238105 60.33226848],[90.23167968 57.79238105 60.33226848],[90.69569469 59.44569469 60.69569469],[ 0.46401501 32.90331364 30.36342621],[ 0.46401501 32.90331364 30.36342621],[ 0.   31.25 30.  ],90.69569468779588,10.0,0.04375105503723106
-0.006616986941419051,1,253.490928,-0.006616986941419051,nan,nan,[1606.36985225 1021.15395911 2106.90701512],nan,[4734.74412388],[89.82433505 60.77131935 60.30599065],[89.82433505 60.77131935 60.30599065],[90.09545036 61.34545036 60.09545036],[ 0.2711153  29.32413101 29.78945971],[ 0.2711153  29.32413101 29.78945971],[ 0.   28.75 30.  ],90.09545035759172,10.0,0.06694224128240112
-0.006072000968672697,1,253.491205,-0.006072000968672697,nan,nan,[2201.01337592 1813.60645342 2305.74091497],nan,[6320.74453999],[94.89031342 73.89335182 70.9197667 ],[94.89031342 73.89335182 70.9197667 ],[95.39857891 74.14857891 71.64857891],[ 0.5082655  21.50522709 24.47881222],[ 0.5082655  21.50522709 24.47881222],[ 0.   21.25 23.75],95.39857891272857,10.0,0.04020383081168384
-0.04263010400684226,1,253.491485,-0.04263010400684226,nan,nan,[2183.63358116 1824.08525573 2257.09309956],nan,[6267.4837713],[94.70414786 73.71634154 69.33500915],[94.70414786 73.71634154 69.33500915],[95.21551757 73.96551757 70.21551757],[ 0.51136971 21.49917603 25.88050842],[ 0.51136971 21.49917603 25.88050842],[ 0.   21.25 25.  ],95.21551757013957,10.0,0.039569285180711324
-0.011916691278358291,1,253.491767,-0.011916691278358291,nan,nan,[2036.92119653 1547.85865667 2232.19747617],nan,[5817.67060322],[93.22047778 69.65194769 67.10535117],[93.22047778 69.65194769 67.10535117],[93.67424555 69.92424555 67.42424555],[ 0.45376778 24.02229786 26.56889439],[ 0.45376778 24.02229786 26.56889439],[ 0.   23.75 26.25],93.67424555226708,10.0,0.051673659174315184
0.0009628587866769192,1,253.492047,0.0009628587866769192,nan,nan,[2213.54653351 1888.32329246 2364.8361991 ],nan,[6466.64376043],[95.60412656 75.98813306 73.27246915],[95.60412656 75.98813306 73.27246915],[95.93086492 75.93086492 73.43086492],[ 0.32673836 19.94273186 22.65839577],[ 0.32673836 19.94273186 22.65839577],[ 0.  20.  22.5],95.93086491530703,10.0,0.05560366547221729
-0.005721497642101341,1,253.492323,-0.005721497642101341,nan,nan,[1633.56244574 1192.84427529 2156.77289686],nan,[4983.4647467],[90.60637611 65.96536773 62.32609647],[90.60637611 65.96536773 62.32609647],[90.87803501 65.87803501 62.12803501],[ 0.2716589  24.91266727 28.55193853],[ 0.2716589  24.91266727 28.55193853],[ 0.   25.   28.75],90.87803500752364,10.0,0.07341846751038766
-0.060838772496783704,1,253.748308,-0.060838772496783704,nan,nan,[2185.36910699 1566.98827862 2254.44930563],nan,[6010.46338339],[93.62047731 68.06843339 68.3652979 ],[93.62047731 68.06843339 68.3652979 ],[94.31978761 69.31978761 69.31978761],[ 0.6993103  26.25135422 25.95448971],[ 0.6993103  26.25135422 25.95448971],[ 0. 25. 25.],94.3197876087502,10.0,0.026581287188283165
0.0048788113874624894,1,253.748856,0.0048788113874624894,nan,nan,[1801.02575575 1268.74878777 2156.05537419],nan,[5225.57497176],[91.40310711 65.26446766 63.14303345],[91.40310711 65.26446766 63.14303345],[91.7131657 65.4631657 62.9631657],[ 0.31005859 26.44869804 28.57013226],[ 0.31005859 26.44869804 28.57013226],[ 0.   26.25 28.75],91.71316570255838,10.0,0.06814452612684352
-0.026960838144153745,1,253.749162,-0.026960838144153745,nan,nan,[2135.62323756 1439.72190777 2268.89333075],nan,[5845.81455669],[93.13283484 66.31160776 68.21799318],[93.13283484 66.31160776 68.21799318],[93.7656502 67.5156502 68.7656502],[ 0.63281536 27.45404243 25.54765701],[ 0.63281536 27.45404243 25.54765701],[ 0.   26.25 25.  ],93.76565019655435,10.0,0.03510541324296022
-0.007538650417745695,1,253.749447,-0.007538650417745695,nan,nan,[2092.12254496 1512.17358462 2290.22412049],nan,[5894.96465085],[93.51467893 68.54557798 68.99669216],[93.51467893 68.54557798 68.99669216],[93.93125341 68.93125341 68.93125341],[ 0.41657448 25.38567543 24.93456125],[ 0.41657448 25.38567543 24.93456125],[ 0. 25. 25.],93.93125340881802,10.0,0.05529848942675799
-0.006707988039334882,1,253.74973,-0.006707988039334882,nan,nan,[2002.34328467 1361.67896151 2239.88955269],nan,[5604.28773382],[92.48118234 66.07665372 66.61065889],[92.48118234 66.07665372 66.61065889],[92.96880556 66.71880556 66.71880556],[ 0.48762321 26.89215183 26.35814667],[ 0.48762321 26.89215183 26.35814667],[ 0.   26.25 26.25],92.96880555503817,10.0,0.05123085366368858
-0.000597347420374067,1,253.750008,-0.000597347420374067,nan,nan,[2083.46163935 1606.43864289 2301.86968298],nan,[5991.80575712],[93.99177737 70.60044713 69.67198081],[93.99177737 70.60044713 69.67198081],[94.26529593 70.51529593 69.26529593],[ 0.27351856 23.6648488  24.59331512],[ 0.27351856 23.6648488  24.59331512],[ 0.   23.75 25.  ],94.26529593446341,10.0,0.06878646750393613
-0.050489633365572543,1,253.750299,-0.050489633365572543,nan,nan,[2044.12102278 1315.05343552 2230.48854216],nan,[5592.48662645],[92.35265756 64.23405672 66.30998159],[92.35265756 64.23405672 66.30998159],[92.92546774 65.42546774 66.67546774],[ 0.57281017 28.69141102 26.61548615],[ 0.57281017 28.69141102 26.61548615],[ 0.   27.5  26.25],92.92546773540742,10.0,0.041074315256277874
0.004425705778994003,1,253.750593,0.004425705778994003,nan,nan,[2100.66048623 1499.29492335 2278.21034782],nan,[5877.90561859],[93.35933206 68.1988096  68.58850476],[93.35933206 68.1988096  68.58850476],[93.87022016 68.87022016 68.87022016],[ 0.5108881  25.67141056 25.28171539],[ 0.5108881  25.67141056 25.28171539],[ 0. 25. 25.],93.87022015710592,10.0,0.04568590584814087
-0.012500103824364572,1,253.750875,-0.012500103824364572,nan,nan,[2096.18584047 1539.47367867 2236.10409634],nan,[5872.49768379],[93.37680695 68.3915746  67.39242909],[93.37680695 68.3915746  67.39242909],[93.85450242 68.85450242 67.60450242],[ 0.47769547 25.46292782 26.46207333],[ 0.47769547 25.46292782 26.46207333],[ 0.   25.   26.25],93.85450241581731,10.0,0.05092549583675915
0.006036993753439436,1,253.751155,0.006036993753439436,nan,nan,[2153.96107558 1669.83664193 2294.52118689],nan,[6117.94956417],[94.36997595 70.89215937 69.89892664],[94.36997595 70.89215937 69.89892664],[94.70812502 70.95812502 69.70812502],[ 0.33814907 23.81596565 24.80919838],[ 0.33814907 23.81596565 24.80919838],[ 0.   23.75 25.  ],94.70812501750632,10.0,0.06192401431415113
-0.08422938749684601,1,254.003339,-0.08422938749684601,nan,nan,[2207.93114402 1674.64513134 2251.74053285],nan,[6139.4880614],[94.11050618 70.03352463 68.74483883],[94.11050618 70.03352463 68.74483883],[94.77490723 71.02490723 69.77490723],[ 0.66440105 24.7413826  26.0300684 ],[ 0.66440105 24.7413826  26.0300684 ],[ 0.   23.75 25.  ],94.77490723119547,10.0,0.027993034884306014
-0.024085532545830516,1,254.004116,-0.024085532545830516,nan,nan,[1950.67677279 1273.26177268 2193.06937749],nan,[5418.31295248],[91.89951509 64.04868215 64.74388211],[91.89951509 64.04868215 64.74388211],[92.35957711 64.85957711 64.85957711],[ 0.46006203 28.31089497 27.615695  ],[ 0.46006203 28.31089497 27.615695  ],[ 0.  27.5 27.5],92.3595771135379,10.0,0.051871998470049696
-0.031669585878789784,1,254.004417,-0.031669585878789784,nan,nan,[1831.05427452 1080.23489542 2151.56785575],nan,[5064.46091949],[90.86399046 60.13326613 62.57690397],[90.86399046 60.13326613 62.57690397],[91.26055685 61.26055685 62.51055685],[ 0.39656639 31.12729073 28.68365288],[ 0.39656639 31.12729073 28.68365288],[ 0.   30.   28.75],91.26055685213782,10.0,0.054990480649317074
-0.01169954406446176,1,254.004712,-0.01169954406446176,nan,nan,[1880.54199234 1212.40866435 2196.32721847],nan,[5289.89676897],[91.5222045  63.73453818 64.42522727],[91.5222045  63.73453818 64.42522727],[91.95530615 64.45530615 64.45530615],[ 0.43310165 28.22076797 27.53007889],[ 0.43310165 28.22076797 27.53007889],[ 0.  27.5 27.5],91.95530615338605,10.0,0.0545873781200394
-0.009241510860658346,1,254.004996,-0.009241510860658346,nan,nan,[2111.07300167 1533.63199098 2290.33103387],nan,[5935.58456421],[93.64920442 68.67692773 69.13481538],[93.64920442 68.67692773 69.13481538],[94.06626527 69.06626527 69.06626527],[ 0.41706085 25.38933754 24.93144989],[ 0.41706085 25.38933754 24.93144989],[ 0. 25. 25.],94.06626527105436,10.0,0.05527304519502851
-0.10440813181185674,1,254.005277,-0.10440813181185674,nan,nan,[1895.40582453 1025.90477826 2120.71142182],nan,[5047.2918077],[90.58268136 57.8374011  61.74391336],[90.58268136 57.8374011  61.74391336],[91.19608945 59.94608945 62.44608945],[ 0.61340809 33.35868835 29.45217609],[ 0.61340809 33.35868835 29.45217609],[ 0.   31.25 28.75],91.19608945316281,10.0,0.030624138604203228
-0.032842765302496656,1,254.005559,-0.032842765302496656,nan,nan,[2022.65701818 1280.87372456 2222.39711798],nan,[5527.74332449],[92.08488536 63.842345   65.87466312],[92.08488536 63.842345   65.87466312],[92.70963741 65.20963741 66.45963741],[ 0.62475204 28.8672924  26.83497429],[ 0.62475204 28.8672924  26.83497429],[ 0.   27.5  26.25],92.70963740751571,10.0,0.035182660996842814
-0.03553871383870499,1,254.005848,-0.03553871383870499,nan,nan,[2189.42427333 1674.51530493 2271.50699326],nan,[6137.62780551],[94.24514118 70.46749893 69.29034534],[94.24514118 70.46749893 69.29034534],[94.76368251 71.01368251 69.76368251],[ 0.51854134 24.29618359 25.47333717],[ 0.51854134 24.29618359 25.47333717],[ 0.   23.75 25.  ],94.76368251144547,10.0,0.04308757013781849
-0.02972755330540223,1,254.006127,-0.02972755330540223,nan,nan,[1893.98183621 1075.93118306 2187.3164371 ],nan,[5158.76303041],[91.01858853 59.97837304 63.7812972 ],[91.01858853 59.97837304 63.7812972 ],[91.54752492 61.54752492 64.04752492],[ 0.52893639 31.56915188 27.76622772],[ 0.52893639 31.56915188 27.76622772],[ 0.  30.  27.5],91.54752491887999,10.0,0.042243493350412095
-0.0075180194256651844,1,254.006405,-0.0075180194256651844,nan,nan,[2188.02509206 1894.77506043 2322.79671327],nan,[6406.07847598],[95.40436733 75.89469183 71.74339283],[95.40436733 75.89469183 71.74339283],[95.71114529 75.71114529 71.96114529],[ 0.30677795 19.81645346 23.96775246],[ 0.30677795 19.81645346 23.96775246],[ 0.   20.   23.75],95.71114528537521,10.0,0.05774196886264237
-0.006763207273485828,1,254.250824,-0.006763207273485828,nan,nan,[2066.24763931 1585.99420738 2301.01788338],nan,[5953.6623886],[93.8548811  70.456775   69.51559382],[93.8548811  70.456775   69.51559382],[94.13403111 70.38403111 69.13403111],[ 0.27915001 23.67725611 24.61843729],[ 0.27915001 23.67725611 24.61843729],[ 0.   23.75 25.  ],94.13403110726793,10.0,0.06817191748249182
-0.06833842792699926,1,254.251262,-0.06833842792699926,nan,nan,[1676.69445825  964.29957856 2069.59575238],nan,[4713.81113362],[89.65135707 58.60897196 59.49477328],[89.65135707 58.60897196 59.49477328],[90.17695559 60.17695559 60.17695559],[ 0.52559853 31.56798363 30.68218231],[ 0.52559853 31.56798363 30.68218231],[ 0. 30. 30.],90.17695559202447,10.0,0.038585417449301614
-0.06475886678397343,1,254.251602,-0.06475886678397343,nan,nan,[1678.09727611  953.33229505 2052.67730234],nan,[4687.14221368],[89.48780242 58.21230594 59.03460685],[89.48780242 58.21230594 59.03460685],[90.11296455 60.11296455 60.11296455],[ 0.62516212 31.90065861 31.0783577 ],[ 0.62516212 31.90065861 31.0783577 ],[ 0. 30. 30.],90.1129645484314,10.0,0.02770805402121474
-0.04539144734905648,1,254.251893,-0.04539144734905648,nan,nan,[2053.65629381 1318.09967706 2226.17980239],nan,[5600.47791124],[92.34949331 64.16046839 66.21936064],[92.34949331 64.16046839 66.21936064],[92.95195322 65.45195322 66.70195322],[ 0.60245991 28.79148483 26.73259258],[ 0.60245991 28.79148483 26.73259258],[ 0.   27.5  26.25],92.9519532185755,10.0,0.03780978592254683
-0.014451911320831528,1,254.252174,-0.014451911320831528,nan,nan,[2024.30858272 1367.96571619 2229.59465271],nan,[5622.68153657],[92.46952595 65.89562954 66.3885981 ],[92.46952595 65.89562954 66.3885981 ],[93.02842202 66.77842202 66.77842202],[ 0.55889606 27.13279247 26.63982391],[ 0.55889606 27.13279247 26.63982391],[ 0.   26.25 26.25],93.02842201527548,10.0,0.04338310680512505
-0.01486896311519428,1,254.252456,-0.01486896311519428,nan,nan,[1978.58652509 1442.14799715 2188.31005435],nan,[5609.87870738],[92.53587591 67.64529096 65.25136816],[92.53587591 67.64529096 65.25136816],[92.99165594 67.99165594 65.49165594],[ 0.45578003 25.34636497 27.74028778],[ 0.45578003 25.34636497 27.74028778],[ 0.  25.  27.5],92.99165593910047,10.0,0.05449701428294258
-0.058442016393962834,1,254.252739,-0.058442016393962834,nan,nan,[1657.27037287  951.64313921 2071.0148807 ],nan,[4682.66503664],[89.56291384 58.54281611 59.42931837],[89.56291384 58.54281611 59.42931837],[90.07803149 60.07803149 60.07803149],[ 0.51511765 31.53521538 30.64871311],[ 0.51511765 31.53521538 30.64871311],[ 0. 30. 30.],90.0780314863933,10.0,0.039590504782831076
0.0027100094757940064,1,254.25302,0.0027100094757940064,nan,nan,[1657.21842128 1094.49157269 2161.7591476 ],nan,[4913.3359897],[90.40313144 62.85530468 62.2577848 ],[90.40313144 62.85530468 62.2577848 ],[90.68296333 63.18296333 61.93296333],[ 0.27983189 27.82765865 28.42517853],[ 0.27983189 27.82765865 28.42517853],[ 0.   27.5  28.75],90.68296333077113,10.0,0.06957537329150086
-0.0572831610108837,1,254.253302,-0.0572831610108837,nan,nan,[2139.44232703 1285.76970812 2267.60093185],nan,[5696.07585931],[92.57146628 62.652891   67.684882  ],[92.57146628 62.652891   67.684882  ],[93.26920779 64.51920779 68.26920779],[ 0.69774151 30.6163168  25.58432579],[ 0.69774151 30.6163168  25.58432579],[ 0.   28.75 25.  ],93.2692077931343,10.0,0.02820940617859387
-0.02229802359757719,1,254.25359,-0.02229802359757719,nan,nan,[2227.55860451 1849.10634648 2307.74420871],nan,[6385.83307428],[95.13362241 74.15405584 71.20970083],[95.13362241 74.15405584 71.20970083],[95.62904668 74.37904668 71.87904668],[ 0.49542427 21.47499084 24.41934586],[ 0.49542427 21.47499084 24.41934586],[ 0.   21.25 23.75],95.62904668256716,10.0,0.04163730490995324
-0.0019075364763002137,1,254.498224,-0.0019075364763002137,nan,nan,[1894.99297393 1443.84349678 2196.9522076 ],nan,[5535.89427752],[92.39610317 69.04507997 65.22659423],[92.39610317 69.04507997 65.22659423],[92.74021747 68.99021747 65.24021747],[ 0.3441143  23.6951375  27.51362324],[ 0.3441143  23.6951375  27.51362324],[ 0.   23.75 27.5 ],92.74021747101746,10.0,0.06533638352124421
-0.009495327945722868,1,254.498685,-0.009495327945722868,nan,nan,[2110.211282   1534.65134206 2291.32807762],nan,[5936.75441598],[93.66179962 68.70554466 69.16855354],[93.66179962 68.70554466 69.16855354],[94.07096882 69.07096882 69.07096882],[ 0.4091692  25.36542416 24.90241528],[ 0.4091692  25.36542416 24.90241528],[ 0. 25. 25.],94.07096881711509,10.0,0.056077323719768965
-0.003984822928625459,1,254.498981,-0.003984822928625459,nan,nan,[2206.89075706 1840.57530272 2321.83337427],nan,[6369.55324947],[95.19148627 74.35202638 71.57901088],[95.19148627 74.35202638 71.57901088],[95.57592193 74.32592193 71.82592193],[ 0.38443565 21.22389555 23.99691105],[ 0.38443565 21.22389555 23.99691105],[ 0.   21.25 23.75],95.57592192808224,10.0,0.053438045858026625
-0.03168387585979259,1,254.499308,-0.03168387585979259,nan,nan,[1931.2784438  1088.47169597 2174.57103101],nan,[5195.96745465],[91.04578188 59.80596235 63.56259039],[91.04578188 59.80596235 63.56259039],[91.65939977 61.65939977 64.15939977],[ 0.6136179  31.85343742 28.09680939],[ 0.6136179  31.85343742 28.09680939],[ 0.  30.  27.5],91.65939977471105,10.0,0.033011682270388636
